time_us,f_lfm_mhz,f_tan_mhz,f_kaiser_mhz,f_fosm_mhz
-1.315170e+01,-3.945312e+00,-1.323027e+00,-1.649306e+00,-1.599967e+00
-1.311915e+01,-3.935547e+00,-1.319043e+00,-1.644881e+00,-1.595691e+00
-1.308659e+01,-3.925781e+00,-1.315065e+00,-1.640459e+00,-1.591419e+00
-1.305404e+01,-3.916016e+00,-1.311094e+00,-1.636039e+00,-1.587149e+00
-1.302148e+01,-3.906250e+00,-1.307128e+00,-1.631622e+00,-1.582883e+00
-1.298893e+01,-3.896484e+00,-1.303168e+00,-1.627208e+00,-1.578618e+00
-1.295638e+01,-3.886719e+00,-1.299215e+00,-1.622798e+00,-1.574357e+00
-1.292382e+01,-3.876953e+00,-1.295267e+00,-1.618390e+00,-1.570098e+00
-1.289127e+01,-3.867188e+00,-1.291325e+00,-1.613984e+00,-1.565842e+00
-1.285872e+01,-3.857422e+00,-1.287390e+00,-1.609582e+00,-1.561588e+00
-1.282616e+01,-3.847656e+00,-1.283460e+00,-1.605182e+00,-1.557337e+00
-1.279361e+01,-3.837891e+00,-1.279536e+00,-1.600786e+00,-1.553089e+00
-1.276105e+01,-3.828125e+00,-1.275619e+00,-1.596392e+00,-1.548843e+00
-1.272850e+01,-3.818359e+00,-1.271707e+00,-1.592001e+00,-1.544600e+00
-1.269595e+01,-3.808594e+00,-1.267801e+00,-1.587612e+00,-1.540360e+00
-1.266339e+01,-3.798828e+00,-1.263900e+00,-1.583227e+00,-1.536122e+00
-1.263084e+01,-3.789062e+00,-1.260006e+00,-1.578844e+00,-1.531886e+00
-1.259829e+01,-3.779297e+00,-1.256117e+00,-1.574464e+00,-1.527653e+00
-1.256573e+01,-3.769531e+00,-1.252234e+00,-1.570087e+00,-1.523423e+00
-1.253318e+01,-3.759766e+00,-1.248357e+00,-1.565712e+00,-1.519195e+00
-1.250062e+01,-3.750000e+00,-1.244485e+00,-1.561341e+00,-1.514970e+00
-1.246807e+01,-3.740234e+00,-1.240619e+00,-1.556971e+00,-1.510748e+00
-1.243552e+01,-3.730469e+00,-1.236759e+00,-1.552605e+00,-1.506527e+00
-1.240296e+01,-3.720703e+00,-1.232904e+00,-1.548241e+00,-1.502310e+00
-1.237041e+01,-3.710938e+00,-1.229055e+00,-1.543880e+00,-1.498095e+00
-1.233786e+01,-3.701172e+00,-1.225211e+00,-1.539522e+00,-1.493882e+00
-1.230530e+01,-3.691406e+00,-1.221373e+00,-1.535166e+00,-1.489672e+00
-1.227275e+01,-3.681641e+00,-1.217541e+00,-1.530813e+00,-1.485464e+00
-1.224020e+01,-3.671875e+00,-1.213713e+00,-1.526462e+00,-1.481258e+00
-1.220764e+01,-3.662109e+00,-1.209892e+00,-1.522115e+00,-1.477055e+00
-1.217509e+01,-3.652344e+00,-1.206076e+00,-1.517769e+00,-1.472855e+00
-1.214253e+01,-3.642578e+00,-1.202265e+00,-1.513427e+00,-1.468657e+00
-1.210998e+01,-3.632813e+00,-1.198459e+00,-1.509087e+00,-1.464461e+00
-1.207743e+01,-3.623047e+00,-1.194659e+00,-1.504749e+00,-1.460268e+00
-1.204487e+01,-3.613281e+00,-1.190864e+00,-1.500414e+00,-1.456077e+00
-1.201232e+01,-3.603516e+00,-1.187075e+00,-1.496082e+00,-1.451888e+00
-1.197977e+01,-3.593750e+00,-1.183291e+00,-1.491752e+00,-1.447702e+00
-1.194721e+01,-3.583984e+00,-1.179512e+00,-1.487425e+00,-1.443518e+00
-1.191466e+01,-3.574219e+00,-1.175738e+00,-1.483100e+00,-1.439336e+00
-1.188210e+01,-3.564453e+00,-1.171970e+00,-1.478778e+00,-1.435157e+00
-1.184955e+01,-3.554688e+00,-1.168207e+00,-1.474458e+00,-1.430980e+00
-1.181700e+01,-3.544922e+00,-1.164448e+00,-1.470141e+00,-1.426806e+00
-1.178444e+01,-3.535156e+00,-1.160695e+00,-1.465826e+00,-1.422633e+00
-1.175189e+01,-3.525391e+00,-1.156948e+00,-1.461513e+00,-1.418463e+00
-1.171934e+01,-3.515625e+00,-1.153205e+00,-1.457204e+00,-1.414296e+00
-1.168678e+01,-3.505859e+00,-1.149467e+00,-1.452896e+00,-1.410130e+00
-1.165423e+01,-3.496094e+00,-1.145734e+00,-1.448591e+00,-1.405967e+00
-1.162167e+01,-3.486328e+00,-1.142007e+00,-1.444289e+00,-1.401806e+00
-1.158912e+01,-3.476563e+00,-1.138284e+00,-1.439989e+00,-1.397647e+00
-1.155657e+01,-3.466797e+00,-1.134566e+00,-1.435691e+00,-1.393491e+00
-1.152401e+01,-3.457031e+00,-1.130854e+00,-1.431396e+00,-1.389336e+00
-1.149146e+01,-3.447266e+00,-1.127146e+00,-1.427103e+00,-1.385184e+00
-1.145891e+01,-3.437500e+00,-1.123443e+00,-1.422812e+00,-1.381035e+00
-1.142635e+01,-3.427734e+00,-1.119745e+00,-1.418524e+00,-1.376887e+00
-1.139380e+01,-3.417969e+00,-1.116052e+00,-1.414238e+00,-1.372741e+00
-1.136125e+01,-3.408203e+00,-1.112363e+00,-1.409955e+00,-1.368598e+00
-1.132869e+01,-3.398438e+00,-1.108680e+00,-1.405674e+00,-1.364457e+00
-1.129614e+01,-3.388672e+00,-1.105001e+00,-1.401395e+00,-1.360318e+00
-1.126358e+01,-3.378906e+00,-1.101327e+00,-1.397118e+00,-1.356181e+00
-1.123103e+01,-3.369141e+00,-1.097658e+00,-1.392844e+00,-1.352046e+00
-1.119848e+01,-3.359375e+00,-1.093994e+00,-1.388572e+00,-1.347914e+00
-1.116592e+01,-3.349609e+00,-1.090334e+00,-1.384303e+00,-1.343783e+00
-1.113337e+01,-3.339844e+00,-1.086679e+00,-1.380036e+00,-1.339655e+00
-1.110082e+01,-3.330078e+00,-1.083028e+00,-1.375771e+00,-1.335528e+00
-1.106826e+01,-3.320313e+00,-1.079383e+00,-1.371508e+00,-1.331404e+00
-1.103571e+01,-3.310547e+00,-1.075742e+00,-1.367247e+00,-1.327282e+00
-1.100315e+01,-3.300781e+00,-1.072105e+00,-1.362989e+00,-1.323162e+00
-1.097060e+01,-3.291016e+00,-1.068473e+00,-1.358733e+00,-1.319044e+00
-1.093805e+01,-3.281250e+00,-1.064846e+00,-1.354479e+00,-1.314928e+00
-1.090549e+01,-3.271484e+00,-1.061223e+00,-1.350228e+00,-1.310814e+00
-1.087294e+01,-3.261719e+00,-1.057604e+00,-1.345978e+00,-1.306702e+00
-1.084039e+01,-3.251953e+00,-1.053991e+00,-1.341731e+00,-1.302593e+00
-1.080783e+01,-3.242188e+00,-1.050381e+00,-1.337486e+00,-1.298485e+00
-1.077528e+01,-3.232422e+00,-1.046776e+00,-1.333244e+00,-1.294379e+00
-1.074272e+01,-3.222656e+00,-1.043176e+00,-1.329003e+00,-1.290275e+00
-1.071017e+01,-3.212891e+00,-1.039580e+00,-1.324765e+00,-1.286173e+00
-1.067762e+01,-3.203125e+00,-1.035988e+00,-1.320528e+00,-1.282073e+00
-1.064506e+01,-3.193359e+00,-1.032401e+00,-1.316294e+00,-1.277976e+00
-1.061251e+01,-3.183594e+00,-1.028818e+00,-1.312062e+00,-1.273880e+00
-1.057996e+01,-3.173828e+00,-1.025239e+00,-1.307832e+00,-1.269786e+00
-1.054740e+01,-3.164063e+00,-1.021664e+00,-1.303604e+00,-1.265694e+00
-1.051485e+01,-3.154297e+00,-1.018094e+00,-1.299379e+00,-1.261604e+00
-1.048229e+01,-3.144531e+00,-1.014529e+00,-1.295155e+00,-1.257515e+00
-1.044974e+01,-3.134766e+00,-1.010967e+00,-1.290934e+00,-1.253429e+00
-1.041719e+01,-3.125000e+00,-1.007410e+00,-1.286714e+00,-1.249345e+00
-1.038463e+01,-3.115234e+00,-1.003857e+00,-1.282497e+00,-1.245262e+00
-1.035208e+01,-3.105469e+00,-1.000308e+00,-1.278281e+00,-1.241182e+00
-1.031953e+01,-3.095703e+00,-9.967629e-01,-1.274068e+00,-1.237103e+00
-1.028697e+01,-3.085938e+00,-9.932222e-01,-1.269857e+00,-1.233027e+00
-1.025442e+01,-3.076172e+00,-9.896857e-01,-1.265648e+00,-1.228952e+00
-1.022187e+01,-3.066406e+00,-9.861533e-01,-1.261441e+00,-1.224879e+00
-1.018931e+01,-3.056641e+00,-9.826251e-01,-1.257236e+00,-1.220808e+00
-1.015676e+01,-3.046875e+00,-9.791008e-01,-1.253032e+00,-1.216738e+00
-1.012420e+01,-3.037109e+00,-9.755807e-01,-1.248831e+00,-1.212671e+00
-1.009165e+01,-3.027344e+00,-9.720645e-01,-1.244632e+00,-1.208605e+00
-1.005910e+01,-3.017578e+00,-9.685524e-01,-1.240435e+00,-1.204541e+00
-1.002654e+01,-3.007813e+00,-9.650442e-01,-1.236240e+00,-1.200479e+00
-9.993989e+00,-2.998047e+00,-9.615401e-01,-1.232047e+00,-1.196419e+00
-9.961436e+00,-2.988281e+00,-9.580399e-01,-1.227855e+00,-1.192360e+00
-9.928882e+00,-2.978516e+00,-9.545436e-01,-1.223666e+00,-1.188304e+00
-9.896328e+00,-2.968750e+00,-9.510513e-01,-1.219479e+00,-1.184249e+00
-9.863774e+00,-2.958984e+00,-9.475628e-01,-1.215293e+00,-1.180196e+00
-9.831221e+00,-2.949219e+00,-9.440782e-01,-1.211110e+00,-1.176145e+00
-9.798667e+00,-2.939453e+00,-9.405975e-01,-1.206928e+00,-1.172095e+00
-9.766113e+00,-2.929688e+00,-9.371207e-01,-1.202749e+00,-1.168047e+00
-9.733560e+00,-2.919922e+00,-9.336476e-01,-1.198571e+00,-1.164001e+00
-9.701006e+00,-2.910156e+00,-9.301784e-01,-1.194395e+00,-1.159957e+00
-9.668452e+00,-2.900391e+00,-9.267129e-01,-1.190221e+00,-1.155914e+00
-9.635898e+00,-2.890625e+00,-9.232513e-01,-1.186049e+00,-1.151873e+00
-9.603345e+00,-2.880859e+00,-9.197934e-01,-1.181878e+00,-1.147834e+00
-9.570791e+00,-2.871094e+00,-9.163392e-01,-1.177710e+00,-1.143796e+00
-9.538237e+00,-2.861328e+00,-9.128887e-01,-1.173543e+00,-1.139761e+00
-9.505684e+00,-2.851563e+00,-9.094419e-01,-1.169379e+00,-1.135726e+00
-9.473130e+00,-2.841797e+00,-9.059988e-01,-1.165216e+00,-1.131694e+00
-9.440576e+00,-2.832031e+00,-9.025594e-01,-1.161054e+00,-1.127663e+00
-9.408022e+00,-2.822266e+00,-8.991236e-01,-1.156895e+00,-1.123634e+00
-9.375469e+00,-2.812500e+00,-8.956915e-01,-1.152738e+00,-1.119606e+00
-9.342915e+00,-2.802734e+00,-8.922629e-01,-1.148582e+00,-1.115581e+00
-9.310361e+00,-2.792969e+00,-8.888380e-01,-1.144428e+00,-1.111556e+00
-9.277808e+00,-2.783203e+00,-8.854166e-01,-1.140276e+00,-1.107534e+00
-9.245254e+00,-2.773438e+00,-8.819988e-01,-1.136126e+00,-1.103513e+00
-9.212700e+00,-2.763672e+00,-8.785845e-01,-1.131977e+00,-1.099494e+00
-9.180146e+00,-2.753906e+00,-8.751737e-01,-1.127830e+00,-1.095476e+00
-9.147593e+00,-2.744141e+00,-8.717665e-01,-1.123685e+00,-1.091460e+00
-9.115039e+00,-2.734375e+00,-8.683627e-01,-1.119542e+00,-1.087445e+00
-9.082485e+00,-2.724609e+00,-8.649624e-01,-1.115400e+00,-1.083432e+00
-9.049932e+00,-2.714844e+00,-8.615655e-01,-1.111260e+00,-1.079421e+00
-9.017378e+00,-2.705078e+00,-8.581721e-01,-1.107122e+00,-1.075411e+00
-8.984824e+00,-2.695313e+00,-8.547821e-01,-1.102986e+00,-1.071403e+00
-8.952271e+00,-2.685547e+00,-8.513955e-01,-1.098851e+00,-1.067396e+00
-8.919717e+00,-2.675781e+00,-8.480123e-01,-1.094718e+00,-1.063391e+00
-8.887163e+00,-2.666016e+00,-8.446325e-01,-1.090586e+00,-1.059387e+00
-8.854609e+00,-2.656250e+00,-8.412560e-01,-1.086457e+00,-1.055385e+00
-8.822056e+00,-2.646484e+00,-8.378829e-01,-1.082329e+00,-1.051385e+00
-8.789502e+00,-2.636719e+00,-8.345130e-01,-1.078202e+00,-1.047386e+00
-8.756948e+00,-2.626953e+00,-8.311465e-01,-1.074078e+00,-1.043388e+00
-8.724395e+00,-2.617188e+00,-8.277833e-01,-1.069954e+00,-1.039392e+00
-8.691841e+00,-2.607422e+00,-8.244233e-01,-1.065833e+00,-1.035397e+00
-8.659287e+00,-2.597656e+00,-8.210666e-01,-1.061713e+00,-1.031404e+00
-8.626733e+00,-2.587891e+00,-8.177131e-01,-1.057595e+00,-1.027413e+00
-8.594180e+00,-2.578125e+00,-8.143628e-01,-1.053478e+00,-1.023423e+00
-8.561626e+00,-2.568359e+00,-8.110158e-01,-1.049363e+00,-1.019434e+00
-8.529072e+00,-2.558594e+00,-8.076719e-01,-1.045250e+00,-1.015447e+00
-8.496519e+00,-2.548828e+00,-8.043312e-01,-1.041138e+00,-1.011461e+00
-8.463965e+00,-2.539063e+00,-8.009936e-01,-1.037028e+00,-1.007477e+00
-8.431411e+00,-2.529297e+00,-7.976592e-01,-1.032920e+00,-1.003494e+00
-8.398857e+00,-2.519531e+00,-7.943279e-01,-1.028813e+00,-9.995129e-01
-8.366304e+00,-2.509766e+00,-7.909998e-01,-1.024707e+00,-9.955330e-01
-8.333750e+00,-2.500000e+00,-7.876747e-01,-1.020603e+00,-9.915544e-01
-8.301196e+00,-2.490234e+00,-7.843527e-01,-1.016501e+00,-9.875773e-01
-8.268643e+00,-2.480469e+00,-7.810337e-01,-1.012400e+00,-9.836016e-01
-8.236089e+00,-2.470703e+00,-7.777178e-01,-1.008301e+00,-9.796273e-01
-8.203535e+00,-2.460938e+00,-7.744049e-01,-1.004203e+00,-9.756543e-01
-8.170981e+00,-2.451172e+00,-7.710950e-01,-1.000107e+00,-9.716828e-01
-8.138428e+00,-2.441406e+00,-7.677882e-01,-9.960119e-01,-9.677126e-01
-8.105874e+00,-2.431641e+00,-7.644843e-01,-9.919187e-01,-9.637438e-01
-8.073320e+00,-2.421875e+00,-7.611833e-01,-9.878269e-01,-9.597763e-01
-8.040767e+00,-2.412109e+00,-7.578854e-01,-9.837367e-01,-9.558103e-01
-8.008213e+00,-2.402344e+00,-7.545903e-01,-9.796479e-01,-9.518455e-01
-7.975659e+00,-2.392578e+00,-7.512982e-01,-9.755606e-01,-9.478821e-01
-7.943105e+00,-2.382813e+00,-7.480090e-01,-9.714748e-01,-9.439201e-01
-7.910552e+00,-2.373047e+00,-7.447227e-01,-9.673904e-01,-9.399593e-01
-7.877998e+00,-2.363281e+00,-7.414392e-01,-9.633075e-01,-9.359999e-01
-7.845444e+00,-2.353516e+00,-7.381586e-01,-9.592260e-01,-9.320418e-01
-7.812891e+00,-2.343750e+00,-7.348809e-01,-9.551460e-01,-9.280850e-01
-7.780337e+00,-2.333984e+00,-7.316059e-01,-9.510674e-01,-9.241295e-01
-7.747783e+00,-2.324219e+00,-7.283338e-01,-9.469902e-01,-9.201754e-01
-7.715229e+00,-2.314453e+00,-7.250645e-01,-9.429144e-01,-9.162225e-01
-7.682676e+00,-2.304688e+00,-7.217980e-01,-9.388401e-01,-9.122708e-01
-7.650122e+00,-2.294922e+00,-7.185342e-01,-9.347671e-01,-9.083205e-01
-7.617568e+00,-2.285156e+00,-7.152732e-01,-9.306956e-01,-9.043714e-01
-7.585015e+00,-2.275391e+00,-7.120150e-01,-9.266254e-01,-9.004236e-01
-7.552461e+00,-2.265625e+00,-7.087594e-01,-9.225566e-01,-8.964770e-01
-7.519907e+00,-2.255859e+00,-7.055066e-01,-9.184892e-01,-8.925317e-01
-7.487354e+00,-2.246094e+00,-7.022564e-01,-9.144231e-01,-8.885877e-01
-7.454800e+00,-2.236328e+00,-6.990090e-01,-9.103584e-01,-8.846448e-01
-7.422246e+00,-2.226563e+00,-6.957642e-01,-9.062951e-01,-8.807032e-01
-7.389692e+00,-2.216797e+00,-6.925220e-01,-9.022331e-01,-8.767629e-01
-7.357139e+00,-2.207031e+00,-6.892825e-01,-8.981724e-01,-8.728237e-01
-7.324585e+00,-2.197266e+00,-6.860456e-01,-8.941131e-01,-8.688857e-01
-7.292031e+00,-2.187500e+00,-6.828114e-01,-8.900551e-01,-8.649490e-01
-7.259478e+00,-2.177734e+00,-6.795797e-01,-8.859984e-01,-8.610134e-01
-7.226924e+00,-2.167969e+00,-6.763506e-01,-8.819431e-01,-8.570791e-01
-7.194370e+00,-2.158203e+00,-6.731240e-01,-8.778890e-01,-8.531459e-01
-7.161816e+00,-2.148437e+00,-6.699001e-01,-8.738362e-01,-8.492139e-01
-7.129263e+00,-2.138672e+00,-6.666786e-01,-8.697848e-01,-8.452831e-01
-7.096709e+00,-2.128906e+00,-6.634597e-01,-8.657346e-01,-8.413534e-01
-7.064155e+00,-2.119141e+00,-6.602432e-01,-8.616856e-01,-8.374249e-01
-7.031602e+00,-2.109375e+00,-6.570293e-01,-8.576380e-01,-8.334975e-01
-6.999048e+00,-2.099609e+00,-6.538179e-01,-8.535916e-01,-8.295713e-01
-6.966494e+00,-2.089844e+00,-6.506089e-01,-8.495465e-01,-8.256463e-01
-6.933940e+00,-2.080078e+00,-6.474023e-01,-8.455026e-01,-8.217223e-01
-6.901387e+00,-2.070313e+00,-6.441982e-01,-8.414599e-01,-8.177995e-01
-6.868833e+00,-2.060547e+00,-6.409966e-01,-8.374185e-01,-8.138778e-01
-6.836279e+00,-2.050781e+00,-6.377973e-01,-8.333784e-01,-8.099573e-01
-6.803726e+00,-2.041016e+00,-6.346004e-01,-8.293394e-01,-8.060378e-01
-6.771172e+00,-2.031250e+00,-6.314060e-01,-8.253017e-01,-8.021194e-01
-6.738618e+00,-2.021484e+00,-6.282138e-01,-8.212651e-01,-7.982022e-01
-6.706064e+00,-2.011719e+00,-6.250241e-01,-8.172298e-01,-7.942860e-01
-6.673511e+00,-2.001953e+00,-6.218367e-01,-8.131957e-01,-7.903709e-01
-6.640957e+00,-1.992187e+00,-6.186516e-01,-8.091627e-01,-7.864569e-01
-6.608403e+00,-1.982422e+00,-6.154688e-01,-8.051310e-01,-7.825440e-01
-6.575850e+00,-1.972656e+00,-6.122883e-01,-8.011004e-01,-7.786321e-01
-6.543296e+00,-1.962891e+00,-6.091101e-01,-7.970710e-01,-7.747213e-01
-6.510742e+00,-1.953125e+00,-6.059342e-01,-7.930427e-01,-7.708115e-01
-6.478188e+00,-1.943359e+00,-6.027606e-01,-7.890156e-01,-7.669028e-01
-6.445635e+00,-1.933594e+00,-5.995891e-01,-7.849897e-01,-7.629951e-01
-6.413081e+00,-1.923828e+00,-5.964200e-01,-7.809649e-01,-7.590885e-01
-6.380527e+00,-1.914063e+00,-5.932530e-01,-7.769412e-01,-7.551829e-01
-6.347974e+00,-1.904297e+00,-5.900883e-01,-7.729187e-01,-7.512783e-01
-6.315420e+00,-1.894531e+00,-5.869257e-01,-7.688972e-01,-7.473747e-01
-6.282866e+00,-1.884766e+00,-5.837653e-01,-7.648769e-01,-7.434722e-01
-6.250313e+00,-1.875000e+00,-5.806071e-01,-7.608577e-01,-7.395706e-01
-6.217759e+00,-1.865234e+00,-5.774510e-01,-7.568397e-01,-7.356700e-01
-6.185205e+00,-1.855469e+00,-5.742971e-01,-7.528227e-01,-7.317705e-01
-6.152651e+00,-1.845703e+00,-5.711453e-01,-7.488068e-01,-7.278719e-01
-6.120098e+00,-1.835937e+00,-5.679956e-01,-7.447919e-01,-7.239743e-01
-6.087544e+00,-1.826172e+00,-5.648481e-01,-7.407782e-01,-7.200777e-01
-6.054990e+00,-1.816406e+00,-5.617026e-01,-7.367655e-01,-7.161820e-01
-6.022437e+00,-1.806641e+00,-5.585592e-01,-7.327539e-01,-7.122874e-01
-5.989883e+00,-1.796875e+00,-5.554178e-01,-7.287434e-01,-7.083936e-01
-5.957329e+00,-1.787109e+00,-5.522785e-01,-7.247339e-01,-7.045009e-01
-5.924775e+00,-1.777344e+00,-5.491412e-01,-7.207254e-01,-7.006090e-01
-5.892222e+00,-1.767578e+00,-5.460060e-01,-7.167180e-01,-6.967181e-01
-5.859668e+00,-1.757813e+00,-5.428728e-01,-7.127117e-01,-6.928282e-01
-5.827114e+00,-1.748047e+00,-5.397415e-01,-7.087063e-01,-6.889392e-01
-5.794561e+00,-1.738281e+00,-5.366123e-01,-7.047020e-01,-6.850511e-01
-5.762007e+00,-1.728516e+00,-5.334850e-01,-7.006987e-01,-6.811639e-01
-5.729453e+00,-1.718750e+00,-5.303597e-01,-6.966964e-01,-6.772776e-01
-5.696899e+00,-1.708984e+00,-5.272363e-01,-6.926950e-01,-6.733922e-01
-5.664346e+00,-1.699219e+00,-5.241149e-01,-6.886947e-01,-6.695077e-01
-5.631792e+00,-1.689453e+00,-5.209953e-01,-6.846954e-01,-6.656242e-01
-5.599238e+00,-1.679687e+00,-5.178777e-01,-6.806971e-01,-6.617415e-01
-5.566685e+00,-1.669922e+00,-5.147620e-01,-6.766997e-01,-6.578597e-01
-5.534131e+00,-1.660156e+00,-5.116482e-01,-6.727033e-01,-6.539787e-01
-5.501577e+00,-1.650391e+00,-5.085362e-01,-6.687079e-01,-6.500987e-01
-5.469023e+00,-1.640625e+00,-5.054261e-01,-6.647134e-01,-6.462195e-01
-5.436470e+00,-1.630859e+00,-5.023179e-01,-6.607199e-01,-6.423411e-01
-5.403916e+00,-1.621094e+00,-4.992114e-01,-6.567273e-01,-6.384637e-01
-5.371362e+00,-1.611328e+00,-4.961068e-01,-6.527357e-01,-6.345870e-01
-5.338809e+00,-1.601563e+00,-4.930040e-01,-6.487450e-01,-6.307112e-01
-5.306255e+00,-1.591797e+00,-4.899030e-01,-6.447552e-01,-6.268363e-01
-5.273701e+00,-1.582031e+00,-4.868038e-01,-6.407663e-01,-6.229622e-01
-5.241147e+00,-1.572266e+00,-4.837064e-01,-6.367784e-01,-6.190889e-01
-5.208594e+00,-1.562500e+00,-4.806107e-01,-6.327913e-01,-6.152164e-01
-5.176040e+00,-1.552734e+00,-4.775168e-01,-6.288052e-01,-6.113447e-01
-5.143486e+00,-1.542969e+00,-4.744246e-01,-6.248199e-01,-6.074738e-01
-5.110933e+00,-1.533203e+00,-4.713341e-01,-6.208356e-01,-6.036038e-01
-5.078379e+00,-1.523437e+00,-4.682453e-01,-6.168521e-01,-5.997345e-01
-5.045825e+00,-1.513672e+00,-4.651583e-01,-6.128695e-01,-5.958661e-01
-5.013271e+00,-1.503906e+00,-4.620729e-01,-6.088878e-01,-5.919984e-01
-4.980718e+00,-1.494141e+00,-4.589892e-01,-6.049070e-01,-5.881315e-01
-4.948164e+00,-1.484375e+00,-4.559071e-01,-6.009270e-01,-5.842654e-01
-4.915610e+00,-1.474609e+00,-4.528268e-01,-5.969478e-01,-5.804000e-01
-4.883057e+00,-1.464844e+00,-4.497480e-01,-5.929695e-01,-5.765354e-01
-4.850503e+00,-1.455078e+00,-4.466709e-01,-5.889921e-01,-5.726716e-01
-4.817949e+00,-1.445312e+00,-4.435954e-01,-5.850154e-01,-5.688085e-01
-4.785396e+00,-1.435547e+00,-4.405214e-01,-5.810397e-01,-5.649462e-01
-4.752842e+00,-1.425781e+00,-4.374491e-01,-5.770647e-01,-5.610846e-01
-4.720288e+00,-1.416016e+00,-4.343784e-01,-5.730905e-01,-5.572238e-01
-4.687734e+00,-1.406250e+00,-4.313092e-01,-5.691172e-01,-5.533636e-01
-4.655181e+00,-1.396484e+00,-4.282416e-01,-5.651447e-01,-5.495043e-01
-4.622627e+00,-1.386719e+00,-4.251755e-01,-5.611729e-01,-5.456456e-01
-4.590073e+00,-1.376953e+00,-4.221109e-01,-5.572020e-01,-5.417876e-01
-4.557520e+00,-1.367187e+00,-4.190479e-01,-5.532318e-01,-5.379304e-01
-4.524966e+00,-1.357422e+00,-4.159864e-01,-5.492624e-01,-5.340738e-01
-4.492412e+00,-1.347656e+00,-4.129264e-01,-5.452938e-01,-5.302180e-01
-4.459858e+00,-1.337891e+00,-4.098678e-01,-5.413260e-01,-5.263628e-01
-4.427305e+00,-1.328125e+00,-4.068108e-01,-5.373589e-01,-5.225084e-01
-4.394751e+00,-1.318359e+00,-4.037551e-01,-5.333926e-01,-5.186546e-01
-4.362197e+00,-1.308594e+00,-4.007010e-01,-5.294271e-01,-5.148015e-01
-4.329644e+00,-1.298828e+00,-3.976483e-01,-5.254623e-01,-5.109491e-01
-4.297090e+00,-1.289062e+00,-3.945970e-01,-5.214982e-01,-5.070973e-01
-4.264536e+00,-1.279297e+00,-3.915471e-01,-5.175348e-01,-5.032462e-01
-4.231982e+00,-1.269531e+00,-3.884986e-01,-5.135722e-01,-4.993957e-01
-4.199429e+00,-1.259766e+00,-3.854515e-01,-5.096103e-01,-4.955459e-01
-4.166875e+00,-1.250000e+00,-3.824058e-01,-5.056491e-01,-4.916968e-01
-4.134321e+00,-1.240234e+00,-3.793615e-01,-5.016887e-01,-4.878483e-01
-4.101768e+00,-1.230469e+00,-3.763185e-01,-4.977289e-01,-4.840004e-01
-4.069214e+00,-1.220703e+00,-3.732768e-01,-4.937699e-01,-4.801531e-01
-4.036660e+00,-1.210938e+00,-3.702365e-01,-4.898115e-01,-4.763065e-01
-4.004106e+00,-1.201172e+00,-3.671975e-01,-4.858538e-01,-4.724605e-01
-3.971553e+00,-1.191406e+00,-3.641599e-01,-4.818968e-01,-4.686151e-01
-3.938999e+00,-1.181641e+00,-3.611235e-01,-4.779405e-01,-4.647703e-01
-3.906445e+00,-1.171875e+00,-3.580884e-01,-4.739848e-01,-4.609261e-01
-3.873892e+00,-1.162109e+00,-3.550546e-01,-4.700298e-01,-4.570825e-01
-3.841338e+00,-1.152344e+00,-3.520220e-01,-4.660755e-01,-4.532396e-01
-3.808784e+00,-1.142578e+00,-3.489907e-01,-4.621218e-01,-4.493971e-01
-3.776230e+00,-1.132812e+00,-3.459607e-01,-4.581687e-01,-4.455553e-01
-3.743677e+00,-1.123047e+00,-3.429319e-01,-4.542163e-01,-4.417141e-01
-3.711123e+00,-1.113281e+00,-3.399043e-01,-4.502646e-01,-4.378734e-01
-3.678569e+00,-1.103516e+00,-3.368779e-01,-4.463134e-01,-4.340333e-01
-3.646016e+00,-1.093750e+00,-3.338527e-01,-4.423629e-01,-4.301937e-01
-3.613462e+00,-1.083984e+00,-3.308287e-01,-4.384130e-01,-4.263547e-01
-3.580908e+00,-1.074219e+00,-3.278059e-01,-4.344637e-01,-4.225163e-01
-3.548354e+00,-1.064453e+00,-3.247842e-01,-4.305151e-01,-4.186784e-01
-3.515801e+00,-1.054688e+00,-3.217637e-01,-4.265670e-01,-4.148410e-01
-3.483247e+00,-1.044922e+00,-3.187443e-01,-4.226195e-01,-4.110042e-01
-3.450693e+00,-1.035156e+00,-3.157260e-01,-4.186726e-01,-4.071679e-01
-3.418140e+00,-1.025391e+00,-3.127089e-01,-4.147263e-01,-4.033321e-01
-3.385586e+00,-1.015625e+00,-3.096929e-01,-4.107805e-01,-3.994969e-01
-3.353032e+00,-1.005859e+00,-3.066780e-01,-4.068354e-01,-3.956621e-01
-3.320479e+00,-9.960938e-01,-3.036642e-01,-4.028908e-01,-3.918279e-01
-3.287925e+00,-9.863281e-01,-3.006514e-01,-3.989467e-01,-3.879942e-01
-3.255371e+00,-9.765625e-01,-2.976397e-01,-3.950033e-01,-3.841609e-01
-3.222817e+00,-9.667969e-01,-2.946291e-01,-3.910603e-01,-3.803282e-01
-3.190264e+00,-9.570312e-01,-2.916195e-01,-3.871179e-01,-3.764960e-01
-3.157710e+00,-9.472656e-01,-2.886109e-01,-3.831761e-01,-3.726642e-01
-3.125156e+00,-9.375000e-01,-2.856033e-01,-3.792347e-01,-3.688329e-01
-3.092603e+00,-9.277344e-01,-2.825968e-01,-3.752940e-01,-3.650021e-01
